,Actinomyces_odontolyticus_ATCC_17982,Alistipes_putredinis_DSM_17216,Anaerococcus_hydrogenalis_DSM_7454,Anaerofustis_stercorihominis_DSM_17244,Anaerostipes_caccae_DSM_14662,Anaerotruncus_colihominis_DSM_17241,Bacteroides_caccae_ATCC_43185,Bacteroides_cellulosilyticus_DSM_14838,Bacteroides_coprophilus_DSM_18228,Bacteroides_dorei_DSM_17855
785,,,,pai14_c,cpppg3_c,2agpe160_c,ca2_c,23cgmp_c,dsT_antigen_rl_e,cpppg3_c
786,,,,clpn160_c,alaglu_e,o2_e,3pg_c,5mthf_c,thmpp_c,glutrna_c
787,,,,g1p_c,glutrna_c,cdpdipdecg_c,acmalt_c,stys_e,cdp_c,ai17tca1_c
788,,,,glyc45tcaala_D_c,2agpe141_c,pro_L_e,cgly_c,2ommb_c,uri_e,uagmda_c
789,,,,ugmd_c,ai17tca1_c,5mhexACP_c,pa120_c,hgbyr_c,gsn_e,cbl1_c
790,,,,1itdecg3p_c,uagmda_c,12mtmrs2eACP_c,adhlam_c,pydx5p_c,13m3omyrsACP_c,o2s_c
791,,,,pnp_c,cbl1_c,thmpp_c,pppi_c,fruur_c,datp_c,1tdecg3p_c
792,,,,cd2_c,1tdecg3p_c,2agpg180_c,trdrd_c,3hddecACP_c,gdpmann_c,palmACP_c
793,,,,2mbcoa_c,o2s_c,galur_c,i15tca1_c,utp_c,ac_e,ca2_c
794,,,,xyl_D_e,palmACP_c,metsox_R_L_c,N1aspmd_c,gdpfuc_c,uamag_c,3pg_c
795,,,,pgpi17_c,ca2_c,13m3omyrsACP_c,metala_e,bglc_e,1pyr5c_c,acmalt_c
796,,,,cobalt2_e,6pgg_c,datp_c,6m3oheptACP_c,ca2_e,fpram_c,12ditdglyc_c
797,,,,pgai15_c,3pg_c,ac_e,cu2_e,prl45tca_c,26dap_M_e,cgly_c
798,,,,galt1p_c,cgly_c,gdpmann_c,pei15_c,14m3hpentdecACP_c,sucbz_c,pa120_c
799,,,,6m3hocACP_c,dcacoa_c,3hhdcoa_c,fa1_c,urea_e,acmama_c,adhlam_c
800,,,,sql_c,pa120_c,scl_c,madg_c,hspg_degr_6_e,acgam1p_c,pppi_c
801,,,,dhor_S_c,adhlam_c,uamag_c,ump_c,12dgr141_c,agam1b6agal_e,trdrd_c
802,,,,2pglyc_c,2agpe180_c,1pyr5c_c,myrsACP_c,man6p_c,quln_c,i15tca1_c
803,,,,thmmp_c,i15tca1_c,fpram_c,adocbl_c,acser_c,dmlz_c,N1aspmd_c
804,,,,pai17_c,pppi_c,dms_c,ppaca_c,hpyr_c,dcyt_c,6m3oheptACP_c
805,,,,hg2_c,trdrd_c,sucsal_c,hg2_e,i16tca1_c,hepdp_c,cu2_e
806,,,,1agpg141_c,metala_e,26dap_M_e,lpam_c,cro4_e,ala_D_c,pei15_c
807,,,,3hbcoa_c,6m3oheptACP_c,metsox_S_L_e,26dap_LL_c,glc_bD_c,3hgACPm_c,fa1_c
808,,,,12daipdglyc_c,cu2_e,uaaAgla_c,drib_c,btn_c,dad_5_c,madg_c
809,,,,glyc45tca_c,diglcpg180_c,acmama_c,fald_c,uaagmda_c,udpgalfur_c,ump_c
810,,,,man1p_c,pei15_c,acgam1p_c,strch1_e,1pipdn2c_c,dann_c,myrsACP_c
811,,,,ipdp_c,fa1_c,1agpe160_c,tyr_L_c,glutrna_c,dmphqno_c,adocbl_c
812,,,,dhnpt_c,diglcpgai17_c,uppg3_c,12m3omyrsACP_c,galmannan_e,dump_c,ppaca_c
813,,,,ahdt_c,ump_c,dcyt_c,2obut_e,ai17tca1_c,ps120_c,hg2_e
814,,,,11m3hddcaACP_c,myrsACP_c,hepdp_c,mana_c,uagmda_c,pdx5p_c,lpam_c
815,,,,ac_c,adocbl_c,ala_D_c,glx_c,cbl1_c,cdpdddecg_c,26dap_LL_c
816,,,,uaccg_c,ppaca_c,arab_L_e,ocdca_e,o2s_c,actACP_c,drib_c
817,,,,2mp2coa_c,hg2_e,glymet_e,9mtdec2eACP_c,1tdecg3p_c,for_c,pre6a_c
818,,,,psi17_c,lpam_c,but_e,8m3ononACP_c,palmACP_c,gdpddman_c,fald_c
819,,,,xu5p_D_c,26dap_LL_c,udpgalfur_c,adcobdam_c,ca2_c,fad_c,tyr_L_c
820,,,,23ddhb_c,drib_c,galur_e,galt_e,3pg_c,applp_c,12m3omyrsACP_c
821,,,,5mtr_c,pre6a_c,pgp160_c,phhlipa_c,acmalt_c,fuc_L_c,mana_c
822,,,,4ppan_c,e4hglu_c,2hdec9eg3p_c,hcys_L_c,12ditdglyc_c,4hba_c,ocdca_e
823,,,,thdp_c,fald_c,dump_c,clpn140_c,cgly_c,dhf_c,glx_c
824,,,,15m3opalmACP_c,strch1_e,pdx5p_c,mlthf_c,pa120_c,udpglcur_c,adcobdam_c
825,,,,3mob_c,tyr_L_c,cdpdddecg_c,sT_antigen_e,adhlam_c,mantr_c,9mtdec2eACP_c
826,,,,1ihdecg3p_c,12m3omyrsACP_c,actACP_c,5mta_c,pppi_c,5aprbu_c,8m3ononACP_c
827,,,,4mtpent2eACP_c,adcobdam_c,for_c,octeACP_c,trdrd_c,fmn_c,icdchol_e
828,,,,12dgr180_c,glx_c,fad_c,actp_c,i15tca1_c,cdpdodecg_c,galt_e
829,,,,ivcoa_c,9mtdec2eACP_c,applp_c,core4_e,N1aspmd_c,3ump_c,phhlipa_c
830,,,,tddec2eACP_c,8m3ononACP_c,4hba_c,agm_c,metala_e,stys_c,hcys_L_c
831,,,,no2_c,galt_e,dhf_c,3ooctACP_c,6m3oheptACP_c,1hdecg3p_c,clpn140_c
832,,,,lanost_c,hcys_L_c,pgpi14_c,fum_c,cu2_e,gal_e,mlthf_c
833,,,,15mpalmACP_c,clpn140_c,fmn_c,3odecACP_c,pei15_c,isoval_e,sT_antigen_e
834,,,,pa180_c,mlthf_c,cdpdodecg_c,db4p_c,fa1_c,k_c,unaga_c
835,,,,pa160_c,sT_antigen_e,salcn_e,psi16_c,madg_c,ddca_e,5mta_c
836,,,,cdpdhdec9eg_c,glygln_e,3ump_c,cdpdipdecg_c,ump_c,3omrsACP_c,actp_c
837,,,,cbp_c,octeACP_c,1hdecg3p_c,pro_L_e,myrsACP_c,pai14_c,octeACP_c
838,,,,toctd2eACP_c,3oddcoa_c,pre8_c,o2_e,adocbl_c,inost_c,core4_e
839,,,,lac_D_c,5mta_c,indole_e,5mhexACP_c,ppaca_c,clpn160_c,agm_c
840,,,,2tdecg3p_c,salc_c,udp_c,12mtmrs2eACP_c,hg2_e,g1p_c,3ooctACP_c
841,,,,lgt_S_c,core4_e,glyglu_e,raffin_e,lpam_c,5apru_c,fum_c
842,,,,acg5sa_c,agm_c,gal_e,dsT_antigen_rl_e,26dap_LL_c,isocapr_c,C02528_e
843,,,,stcoa_c,glycys_e,dutp_c,thmpp_c,drib_c,gncore1_e,3odecACP_c
844,,,,hxcoa_c,1agpe181_c,k_c,uri_e,pre6a_c,ugmd_c,db4p_c
845,,,,3ophb_c,3ooctACP_c,ddca_e,myrstcaglc_c,fald_c,cd2_c,psi16_c
846,,,,glyleu_c,fum_c,pai14_c,galur_c,tyr_L_c,kdolipid4_c,o2_e
847,,,,spmd_e,3odecACP_c,inost_c,gsn_e,12m3omyrsACP_c,1itdecg3p_c,pro_L_e
848,,,,pei17_c,db4p_c,3omrsACP_c,13m3omyrsACP_c,2obut_e,aps_c,cdpdipdecg_c
849,,,,pnto_R_c,2agpe160_c,clpn160_c,datp_c,mana_c,2mbcoa_c,5mhexACP_c
850,,,,5mthex2eACP_c,psi16_c,g1p_c,gdpmann_c,glx_c,cellb_e,12mtmrs2eACP_c
851,,,,12mmyrsACP_c,cdpdipdecg_c,glyc45tcaala_D_c,ac_e,ocdca_e,pnp_c,raffin_e
852,,,,pyam5p_c,pro_L_e,glu1sa_c,galam6p_c,9mtdec2eACP_c,cobalt2_e,dsT_antigen_rl_e
853,,,,dhptd_c,o2_e,ugmd_c,uamag_c,8m3ononACP_c,pgai15_c,thmpp_c
854,,,,ribflv_c,5mhexACP_c,1itdecg3p_c,1pyr5c_c,adcobdam_c,galt1p_c,cdp_c
855,,,,psd5p_c,diglcpgi17_c,kdolipid4_c,fpram_c,phhlipa_c,6m3hocACP_c,uri_e
856,,,,9m3hdcaACP_c,raffin_e,cd2_c,sucbz_c,hcys_L_c,dhor_S_c,myrstcaglc_c
857,,,,13m3hmyrsACP_c,12mtmrs2eACP_c,aps_c,acmama_c,clpn140_c,2pglyc_c,galur_c
858,,,,clpni14_c,thmpp_c,2mbcoa_c,acgam1p_c,mlthf_c,thmmp_c,gsn_e
859,,,,10m3hundecACP_c,2agpg180_c,pgpi17_c,uaaAgla_c,core4_e,pai17_c,13m3omyrsACP_c
860,,,,10m3oddcaACP_c,cdp_c,cellb_e,agam1b6agal_e,octeACP_c,hg2_c,datp_c
861,,,,2pg_c,metsox_R_L_c,cobalt2_e,quln_c,unaga_c,2cpr5p_c,gdpmann_c
862,,,,uamr_c,13m3omyrsACP_c,pgai15_c,dmlz_c,actp_c,amob_c,ac_e
863,,,,12dgr120_c,datp_c,6m3hocACP_c,2hymeph_c,agm_c,12daipdglyc_c,scl_c
864,,,,4hbutcoa_c,3hhdcoa_c,2pglyc_c,uppg3_c,3ooctACP_c,ai15tcaacgam_c,uamag_c
865,,,,mthgxl_c,scl_c,pai17_c,dcyt_c,fum_c,lald_L_c,1pyr5c_c
866,,,,sttcaglc_c,uamag_c,thmmp_c,arab_L_e,3odecACP_c,man1p_c,fpram_c
867,,,,14mtpentdec2eACP_c,1pyr5c_c,hg2_c,ala_D_c,db4p_c,ipdp_c,metsox_S_L_e
868,,,,gam_e,fpram_c,copre2_c,3hgACPm_c,psi16_c,dhnpt_c,sucbz_c
869,,,,trp_L_c,sucsal_c,3hbcoa_c,dad_5_c,cdpdipdecg_c,ahdt_c,uaaAgla_c
870,,,,fdxrd_c,metsox_S_L_e,12daipdglyc_c,udpgalfur_c,o2_e,11m3hddcaACP_c,acgam1p_c
871,,,,glu5sa_c,uaaAgla_c,1agpg141_c,dann_c,5mhexACP_c,ac_c,agam1b6agal_e
872,,,,pep_c,acgam1p_c,glyc45tca_c,pgp160_c,12mtmrs2eACP_c,uaccg_c,quln_c
873,,,,e4p_c,1agpe160_c,5mdr1p_c,galur_e,raffin_e,12ppd_S_c,dmlz_c
874,,,,cl_e,agam1b6agal_e,man1p_c,dmphqno_c,thmpp_c,psi17_c,uppg3_c
875,,,,leu_L_e,quln_c,ipdp_c,dump_c,cdp_c,xu5p_D_c,dcyt_c
876,,,,pan4p_c,dmlz_c,11m3hddcaACP_c,pdx5p_c,uri_e,pei14_c,arab_L_e
877,,,,3psme_c,2hymeph_c,ac_c,ps120_c,galur_c,chor_e,ala_D_c
878,,,,alahis_c,uppg3_c,2mp2coa_c,cdpdddecg_c,gsn_e,5mtr_c,3hgACPm_c
879,,,,fol_e,dcyt_c,uaccg_c,xyl_D_c,13m3omyrsACP_c,4ppan_c,dad_5_c
880,,,,succ_e,hepdp_c,xu5p_D_c,for_c,datp_c,thdp_c,udpgalfur_c
881,,,,glyc_c,arab_L_e,5mtr_c,cspg_a_degr_e,gdpmann_c,15m3opalmACP_c,dann_c
882,,,,dutp_c,ala_D_c,4ppan_c,actACP_c,ac_e,3mob_c,galur_e
883,,,,,but_e,thdp_c,ha_e,scl_c,paps_c,dmphqno_c
884,,,,,glymet_e,15m3opalmACP_c,gdpddman_c,uamag_c,4mtpent2eACP_c,dump_c
885,,,,,dad_5_c,3mob_c,fad_c,galam6p_c,12dgr180_c,pdx5p_c
886,,,,,1agpg140_c,paps_c,fuc_L_c,1pyr5c_c,gncore2_rl_e,ps120_c
887,,,,,udpgalfur_c,1ihdecg3p_c,4hba_c,fpram_c,1ihdecg3p_c,cdpdddecg_c
888,,,,,pgp160_c,12dgr180_c,dhf_c,acmama_c,ivcoa_c,xyl_D_c
889,,,,,2hdec9eg3p_c,4mtpent2eACP_c,udpglcur_c,acgam1p_c,tddec2eACP_c,for_c
890,,,,,dump_c,ivcoa_c,mantr_c,uaaAgla_c,2ahhmd_c,actACP_c
891,,,,,ps120_c,hmbil_c,5aprbu_c,agam1b6agal_e,15mpalmACP_c,gdpddman_c
892,,,,,pdx5p_c,tddec2eACP_c,pgpi14_c,quln_c,ptrc_e,fad_c
893,,,,,cdpdddecg_c,glyglu_c,glcur_e,dmlz_c,pa180_c,applp_c
894,,,,,actACP_c,no2_c,fmn_c,2hymeph_c,3a2opp_c,fuc_L_c
895,,,,,for_c,his_L_e,cdpdodecg_c,uppg3_c,pa160_c,4hba_c
896,,,,,xyl_D_c,15mpalmACP_c,salcn_e,dcyt_c,cdpdhdec9eg_c,dhf_c
897,,,,,fe2_e,ptrc_e,stys_c,arab_L_e,gal1a3acgal_e,mantr_c
898,,,,,fad_c,pa180_c,3ump_c,ala_D_c,cbp_c,5aprbu_c
899,,,,,applp_c,acald_e,1hdecg3p_c,3hgACPm_c,toctd2eACP_c,glcur_e
900,,,,,4hba_c,pa160_c,glyb_c,dad_5_c,gcald_e,fmn_c
901,,,,,dhf_c,3a2opp_c,gal_e,udpgalfur_c,alltn_c,cdpdodecg_c
902,,,,,oc2coa_c,cdpdhdec9eg_c,isoval_e,dann_c,lac_D_c,3ump_c
903,,,,,mantr_c,cbp_c,k_c,pgp160_c,h2_e,stys_c
904,,,,,5aprbu_c,toctd2eACP_c,ddca_e,galur_e,accoa_c,pre8_c
905,,,,,pgpi14_c,alltn_c,3omrsACP_c,dmphqno_c,acnam2a6agal_e,1hdecg3p_c
906,,,,,fmn_c,lac_D_c,inost_c,dump_c,cytd_e,glyb_c
907,,,,,cdpdodecg_c,h2_e,pai14_c,pdx5p_c,acg5sa_c,gal_e
908,,,,,salcn_e,2tdecg3p_c,clpn160_c,ps120_c,stcoa_c,isoval_e
909,,,,,stys_c,lgt_S_c,acgal6p_c,cdpdddecg_c,lgt_S_c,k_c
910,,,,,1hdecg3p_c,acg5sa_c,g1p_c,xyl_D_c,dgsn_e,ddca_e
911,,,,,pre8_c,stcoa_c,5apru_c,for_c,glyleu_c,3omrsACP_c
912,,,,,glyb_c,hxcoa_c,isocapr_c,cspg_a_degr_e,3hpACPm_c,pai14_c
913,,,,,udp_c,glyleu_c,gam_c,actACP_c,spmd_e,inost_c
914,,,,,glyglu_e,spmd_e,glu1sa_c,ha_e,pei17_c,clpn160_c
915,,,,,gal_e,pnto_R_c,36dahx_c,gdpddman_c,pnto_R_c,g1p_c
916,,,,,k_c,altrn_c,gncore1_e,fad_c,8aonn_c,5apru_c
917,,,,,inost_c,glcn_c,ugmd_c,pullulan1200_e,5mthex2eACP_c,isocapr_c
918,,,,,pai14_c,5mthex2eACP_c,kdolipid4_c,applp_c,12mmyrsACP_c,glu1sa_c
919,,,,,3omrsACP_c,12mmyrsACP_c,1itdecg3p_c,fuc_L_c,pyam5p_c,36dahx_c
920,,,,,clpn160_c,pyam5p_c,pnp_c,hspg_e,dhptd_c,gncore1_e
921,,,,,g1p_c,dhptd_c,aps_c,4hba_c,ribflv_c,ugmd_c
922,,,,,5apru_c,ribflv_c,xyl_D_e,gam26s_e,palmtcaacgam_c,kdolipid4_c
923,,,,,glyc45tcaala_D_c,psd5p_c,pgpi17_c,dhf_c,psd5p_c,1itdecg3p_c
924,,,,,glu1sa_c,9m3hdcaACP_c,2mbcoa_c,udpglcur_c,9m3hdcaACP_c,pnp_c
925,,,,,gncore1_e,13m3hmyrsACP_c,cellb_e,mantr_c,13m3hmyrsACP_c,aps_c
926,,,,,ugmd_c,mthgxl_c,cobalt2_e,5aprbu_c,clpni14_c,xyl_D_e
927,,,,,1itdecg3p_c,10m3hundecACP_c,pgai15_c,pgpi14_c,dtdpglu_c,2mbcoa_c
928,,,,,cd2_c,dtdpglu_c,arabinogal_e,glcur_e,uamr_c,cd2_c
929,,,,,2mbcoa_c,clpni14_c,galt1p_c,fmn_c,10m3hundecACP_c,cobalt2_e
930,,,,,diglcpgi15_c,2pg_c,6m3hocACP_c,cdpdodecg_c,10m3oddcaACP_c,pgai15_c
931,,,,,cellb_e,uamr_c,dhor_S_c,salcn_e,2pg_c,galt1p_c
932,,,,,pgpi17_c,10m3oddcaACP_c,2pglyc_c,stys_c,raffin_c,6m3hocACP_c
933,,,,,xyl_D_e,12dgr120_c,thmmp_c,3ump_c,3ogACPm_c,dhor_S_c
934,,,,,cobalt2_e,ckdo_c,pai17_c,pre8_c,12dgr120_c,2pglyc_c
935,,,,,pgai15_c,14mtpentdec2eACP_c,hg2_c,1hdecg3p_c,ckdo_c,thmmp_c
936,,,,,galt1p_c,trp_L_c,2cpr5p_c,indole_e,14mtpentdec2eACP_c,pai17_c
937,,,,,6m3hocACP_c,fdxrd_c,amob_c,gal_e,trp_L_c,hg2_c
938,,,,,dhor_S_c,pep_c,lald_L_c,isoval_e,pep_c,2cpr5p_c
939,,,,,2pglyc_c,glu5sa_c,man1p_c,k_c,glu5sa_c,amob_c
940,,,,,thmmp_c,5hxudidzcba_c,ipdp_c,ddca_e,fdxrd_c,copre2_c
941,,,,,pai17_c,23cump_c,dhnpt_c,3omrsACP_c,5hxudidzcba_c,12daipdglyc_c
942,,,,,hg2_c,e4p_c,ahdt_c,pai14_c,23cump_c,ai15tcaacgam_c
943,,,,,2cpr5p_c,cbl2_c,11m3hddcaACP_c,inost_c,e4p_c,lald_L_c
944,,,,,copre2_c,co2dam_c,ac_c,clpn160_c,dcyt_e,man1p_c
945,,,,,3hbcoa_c,leu_L_e,uaccg_c,hspg_degr_15_e,cl_e,ipdp_c
946,,,,,1agpg141_c,succ_e,inulin_c,g1p_c,cbl2_c,dhnpt_c
947,,,,,glyc45tca_c,alahis_c,12ppd_S_c,acgal6p_c,co2dam_c,ahdt_c
948,,,,,lald_L_c,3psme_c,psi17_c,5apru_c,leu_L_e,11m3hddcaACP_c
949,,,,,ipdp_c,pan4p_c,xu5p_D_c,isocapr_c,pan4p_c,ac_c
950,,,,,dhnpt_c,glyc_c,e3mmal_c,gam_c,alahis_c,uaccg_c
951,,,,,ahdt_c,cl_e,pei14_c,glu1sa_c,succ_e,12ppd_S_c
952,,,,,11m3hddcaACP_c,fadh2_c,5mtr_c,36dahx_c,fol_e,psi17_c
953,,,,,2mp2coa_c,,4ppan_c,gncore1_e,3psme_c,xu5p_D_c
954,,,,,uaccg_c,,thdp_c,ugmd_c,glyc_c,pei14_c
955,,,,,12ppd_S_c,,15m3opalmACP_c,cd2_c,dutp_c,5mtr_c
956,,,,,psi17_c,,paps_c,kdolipid4_c,fadh2_c,4ppan_c
957,,,,,xu5p_D_c,,3mob_c,1itdecg3p_c,,thdp_c
958,,,,,23ddhb_c,,4mtpent2eACP_c,aps_c,,15m3opalmACP_c
959,,,,,pei14_c,,arsenb_e,xyl_D_e,,3mob_c
960,,,,,5mtr_c,,gncore2_rl_e,pgpi17_c,,paps_c
961,,,,,4ppan_c,,1ihdecg3p_c,2mbcoa_c,,4mtpent2eACP_c
962,,,,,thdp_c,,ivcoa_c,cellb_e,,arsenb_e
963,,,,,15m3opalmACP_c,,hmbil_c,pnp_c,,gncore2_rl_e
964,,,,,3mob_c,,tddec2eACP_c,pgai15_c,,1ihdecg3p_c
965,,,,,1ihdecg3p_c,,no2_c,cobalt2_e,,12dgr180_c
966,,,,,4mtpent2eACP_c,,2ahhmd_c,arabinogal_e,,ivcoa_c
967,,,,,gncore2_rl_e,,cspg_b_e,6m3hocACP_c,,hmbil_c
968,,,,,ivcoa_c,,15mpalmACP_c,dhor_S_c,,tddec2eACP_c
969,,,,,hmbil_c,,ptrc_e,2pglyc_c,,2ahhmd_c
970,,,,,tddec2eACP_c,,pa180_c,thmmp_c,,15mpalmACP_c
971,,,,,glyglu_c,,rmn_e,pai17_c,,ptrc_e
972,,,,,2ahhmd_c,,core7_e,hg2_c,,pa180_c
973,,,,,3aib_D_c,,3a2opp_c,2cpr5p_c,,rmn_e
974,,,,,his_L_e,,pa160_c,amob_c,,acald_e
975,,,,,15mpalmACP_c,,cdpdhdec9eg_c,levan1000_e,,3a2opp_c
976,,,,,ptrc_e,,gal1a3acgal_e,copre2_c,,pa160_c
977,,,,,pa180_c,,cbp_c,12daipdglyc_c,,cdpdhdec9eg_c
978,,,,,acald_e,,toctd2eACP_c,ai15tcaacgam_c,,gal1a3acgal_e
979,,,,,3a2opp_c,,gcald_e,lald_L_c,,cbp_c
980,,,,,pa160_c,,alltn_c,man1p_c,,toctd2eACP_c
981,,,,,cdpdhdec9eg_c,,lac_D_c,ipdp_c,,gcald_e
982,,,,,gal1a3acgal_e,,h2_e,dhnpt_c,,alltn_c
983,,,,,cbp_c,,cytd_e,ahdt_c,,lac_D_c
984,,,,,toctd2eACP_c,,acnam2a6agal_e,11m3hddcaACP_c,,h2_e
985,,,,,gcald_e,,lgt_S_c,ac_c,,cytd_e
986,,,,,lac_D_c,,acg5sa_c,uaccg_c,,acnam2a6agal_e
987,,,,,alltn_c,,stcoa_c,inulin_c,,sbt_D_c
988,,,,,2tdecg3p_c,,dgsn_e,12ppd_S_c,,acg5sa_c
989,,,,,acnam2a6agal_e,,glyleu_c,psi17_c,,stcoa_c
990,,,,,lgt_S_c,,3hpACPm_c,xu5p_D_c,,lgt_S_c
991,,,,,acg5sa_c,,spmd_e,e3mmal_c,,dgsn_e
992,,,,,stcoa_c,,pei17_c,pei14_c,,glyleu_c
993,,,,,hxcoa_c,,pnto_R_c,4ppan_c,,3hpACPm_c
994,,,,,sbt_D_c,,altrn_c,amylopect900_e,,spmd_e
995,,,,,3ophb_c,,8aonn_c,xyluglc_e,,pei17_c
996,,,,,glyleu_c,,5mthex2eACP_c,thdp_c,,pnto_R_c
997,,,,,spmd_e,,12mmyrsACP_c,15m3opalmACP_c,,altrn_c
998,,,,,pei17_c,,kestottr_e,3mob_c,,8aonn_c
999,,,,,pnto_R_c,,pyam5p_c,paps_c,,5mthex2eACP_c
1000,,,,,glcn_c,,ribflv_c,4mtpent2eACP_c,,12mmyrsACP_c
1001,,,,,5mthex2eACP_c,,psd5p_c,gncore2_rl_e,,pyam5p_c
1002,,,,,12mmyrsACP_c,,9m3hdcaACP_c,1ihdecg3p_c,,dhptd_c
1003,,,,,kestottr_e,,13m3hmyrsACP_c,12dgr180_c,,ribflv_c
1004,,,,,pyam5p_c,,mthgxl_c,ivcoa_c,,palmtcaacgam_c
1005,,,,,dhptd_c,,dtdpglu_c,hmbil_c,,psd5p_c
1006,,,,,ribflv_c,,uamr_c,tddec2eACP_c,,9m3hdcaACP_c
1007,,,,,diglcpgi16_c,,10m3hundecACP_c,no2_c,,13m3hmyrsACP_c
1008,,,,,psd5p_c,,10m3oddcaACP_c,2ahhmd_c,,mthgxl_c
1009,,,,,9m3hdcaACP_c,,2pg_c,cspg_b_e,,dtdpglu_c
1010,,,,,13m3hmyrsACP_c,,raffin_c,15mpalmACP_c,,uamr_c
1011,,,,,mthgxl_c,,3ogACPm_c,ptrc_e,,10m3hundecACP_c
1012,,,,,dtdpglu_c,,clpni14_c,pa180_c,,10m3oddcaACP_c
1013,,,,,uamr_c,,ckdo_c,rmn_e,,2pg_c
1014,,,,,2pg_c,,sttcaglc_c,3a2opp_c,,raffin_c
1015,,,,,10m3hundecACP_c,,14mtpentdec2eACP_c,pa160_c,,3ogACPm_c
1016,,,,,10m3oddcaACP_c,,gam_e,cdpdhdec9eg_c,,clpni14_c
1017,,,,,raffin_c,,trp_L_c,gal1a3acgal_e,,ckdo_c
1018,,,,,4hbutcoa_c,,pep_c,com_c,,sttcaglc_c
1019,,,,,chol_e,,glu5sa_c,cbp_c,,14mtpentdec2eACP_c
1020,,,,,clpni14_c,,fdxrd_c,toctd2eACP_c,,trp_L_c
1021,,,,,14mtpentdec2eACP_c,,5hxudidzcba_c,gcald_e,,pep_c
1022,,,,,trp_L_c,,23cump_c,alltn_c,,glu5sa_c
1023,,,,,pep_c,,e4p_c,lac_D_c,,fdxrd_c
1024,,,,,glu5sa_c,,homogal_e,h2_e,,5hxudidzcba_c
1025,,,,,fdxrd_c,,dcyt_e,cytd_e,,23cump_c
1026,,,,,5hxudidzcba_c,,cl_e,lgt_S_c,,e4p_c
1027,,,,,e4p_c,,cbl2_c,acg5sa_c,,dcyt_e
1028,,,,,cl_e,,leu_L_e,stcoa_c,,cl_e
1029,,,,,co2dam_c,,pan4p_c,dgsn_e,,cbl2_c
1030,,,,,leu_L_e,,succ_e,glyleu_c,,co2dam_c
1031,,,,,succ_e,,alahis_c,3hpACPm_c,,leu_L_e
1032,,,,,3psme_c,,acgalidour2s_e,spmd_e,,pan4p_c
1033,,,,,pan4p_c,,3psme_c,pei17_c,,alahis_c
1034,,,,,alahis_c,,glyc_c,pnto_R_c,,succ_e
1035,,,,,glyc_c,,dutp_c,altrn_c,,3psme_c
1036,,,,,dutp_c,,fadh2_c,8aonn_c,,glyc_c
1037,,,,,,,,glcn_c,,dutp_c
1038,,,,,,,,5mthex2eACP_c,,dma_c
1039,,,,,,,,12mmyrsACP_c,,fadh2_c
1040,,,,,,,,malttr_e,,
1041,,,,,,,,pyam5p_c,,
1042,,,,,,,,levanb_c,,
1043,,,,,,,,ribflv_c,,
1044,,,,,,,,palmtcaacgam_c,,
1045,,,,,,,,psd5p_c,,
1046,,,,,,,,9m3hdcaACP_c,,
1047,,,,,,,,13m3hmyrsACP_c,,
1048,,,,,,,,mthgxl_c,,
1049,,,,,,,,dtdpglu_c,,
1050,,,,,,,,uamr_c,,
1051,,,,,,,,10m3hundecACP_c,,
1052,,,,,,,,10m3oddcaACP_c,,
1053,,,,,,,,2pg_c,,
1054,,,,,,,,raffin_c,,
1055,,,,,,,,3ogACPm_c,,
1056,,,,,,,,clpni14_c,,
1057,,,,,,,,ckdo_c,,
1058,,,,,,,,12dgr120_c,,
1059,,,,,,,,14mtpentdec2eACP_c,,
1060,,,,,,,,gam_e,,
1061,,,,,,,,trp_L_c,,
1062,,,,,,,,pep_c,,
1063,,,,,,,,glu5sa_c,,
1064,,,,,,,,fdxrd_c,,
1065,,,,,,,,5hxudidzcba_c,,
1066,,,,,,,,23cump_c,,
1067,,,,,,,,e4p_c,,
1068,,,,,,,,dcyt_e,,
1069,,,,,,,,cl_e,,
1070,,,,,,,,levanttr_e,,
1071,,,,,,,,co2dam_c,,
1072,,,,,,,,leu_L_e,,
1073,,,,,,,,pan4p_c,,
1074,,,,,,,,alahis_c,,
1075,,,,,,,,succ_e,,
1076,,,,,,,,acgalidour2s_e,,
1077,,,,,,,,3psme_c,,
1078,,,,,,,,cbl2_c,,
1079,,,,,,,,glyc_c,,
1080,,,,,,,,dutp_c,,
1081,,,,,,,,fadh2_c,,
